ID,SkillName,NameEffectID,SkillDesc,SkillType,Pr,Lv,clipname,effectTime,NumTime,BeattackclipTime,BeattackEffectTime,CastEffectAssetID,EffectAssetID,BeAttackAssetID,resIconName,GloAction,GloCondition,Actions,Conditions,ImpactPropType,ImpactPropNum,LevelUpNeedItem
2091,全体冰冻等级1,504,攻击一侧全体的水属性魔法，建议精神达123，1级可用。,SKT_Active,150,1,,0.1,0.5,0.5,0.5,79,57,8,chaodongIcon_icon,"skill_bingdong_quanti_1(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
2091,全体冰冻等级2,504,攻击一侧全体的水属性魔法，建议精神达143，10级可用。,SKT_Active,600,2,,0.1,0.5,0.5,0.5,79,57,8,chaodongIcon_icon,"skill_bingdong_quanti_2(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501
2091,全体冰冻等级3,504,攻击一侧全体的水属性魔法，建议精神达163，20级可用。,SKT_Active,1950,3,,0.1,0.5,0.5,0.5,79,57,8,chaodongIcon_icon,"skill_bingdong_quanti_3(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502
2091,全体冰冻等级4,504,攻击一侧全体的水属性魔法，建议精神达183，30级可用。,SKT_Active,7950,4,,0.1,0.5,0.5,0.5,80,58,8,chaodongIcon_icon,"skill_bingdong_quanti_4(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503
2091,全体冰冻等级5,504,攻击一侧全体的水属性魔法，建议精神达203，40级可用。并且需要进阶为1转职业等级。,SKT_Active,30900,5,,0.1,0.5,0.5,0.5,80,58,8,chaodongIcon_icon,"skill_bingdong_quanti_5(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504
2091,全体冰冻等级6,504,攻击一侧全体的水属性魔法，建议精神达223，50级可用。并且需要进阶为1转职业等级。,SKT_Active,144900,6,,0.1,0.5,0.5,0.5,80,58,8,chaodongIcon_icon,"skill_bingdong_quanti_6(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505
2091,全体冰冻等级7,504,攻击一侧全体的水属性魔法，建议精神达243，60级可用。并且需要进阶为2转职业等级。,SKT_Active,392400,7,,0.1,0.5,0.5,0.5,81,59,8,chaodongIcon_icon,"skill_bingdong_quanti_7(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
2091,全体冰冻等级8,504,攻击一侧全体的水属性魔法，建议精神达263，70级可用。并且需要进阶为2转职业等级。,SKT_Active,932400,8,,0.1,0.5,0.5,0.5,81,59,8,chaodongIcon_icon,"skill_bingdong_quanti_8(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507
2091,全体冰冻等级9,504,攻击一侧全体的水属性魔法，建议精神达283，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1907400,9,,0.1,0.5,0.5,0.5,81,59,8,chaodongIcon_icon,"skill_bingdong_quanti_9(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508
2091,全体冰冻等级10,504,攻击一侧全体的水属性魔法，建议精神达303，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,10,,0.1,0.5,0.5,0.5,82,60,8,chaodongIcon_icon,"skill_bingdong_quanti_10(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,
2101,全体火焰等级1,510,攻击一侧全体的火属性魔法，建议精神达123，15级可用。,SKT_Active,150,1,,0.1,0.5,0.5,0.5,79,61,-1,chaohuoIcon_icon,"skill_huoyan_quanti_1(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
2101,全体火焰等级2,510,攻击一侧全体的火属性魔法，建议精神达143，15级可用。,SKT_Active,600,2,,0.1,0.5,0.5,0.5,79,61,-1,chaohuoIcon_icon,"skill_huoyan_quanti_2(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501
2101,全体火焰等级3,510,攻击一侧全体的火属性魔法，建议精神达163，20级可用。,SKT_Active,1950,3,,0.1,0.5,0.5,0.5,79,61,-1,chaohuoIcon_icon,"skill_huoyan_quanti_3(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502
2101,全体火焰等级4,510,攻击一侧全体的火属性魔法，建议精神达183，30级可用。,SKT_Active,7950,4,,0.1,0.5,0.5,0.5,80,62,-1,chaohuoIcon_icon,"skill_huoyan_quanti_4(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503
2101,全体火焰等级5,510,攻击一侧全体的火属性魔法，建议精神达203，40级可用。并且需要进阶为1转职业等级。,SKT_Active,30900,5,,0.1,0.5,0.5,0.5,80,62,-1,chaohuoIcon_icon,"skill_huoyan_quanti_5(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504
2101,全体火焰等级6,510,攻击一侧全体的火属性魔法，建议精神达223，50级可用。并且需要进阶为1转职业等级。,SKT_Active,144900,6,,0.1,0.5,0.5,0.5,80,62,-1,chaohuoIcon_icon,"skill_huoyan_quanti_6(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505
2101,全体火焰等级7,510,攻击一侧全体的火属性魔法，建议精神达243，60级可用。并且需要进阶为2转职业等级。,SKT_Active,392400,7,,0.1,0.5,0.5,0.5,81,63,-1,chaohuoIcon_icon,"skill_huoyan_quanti_7(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
2101,全体火焰等级8,510,攻击一侧全体的火属性魔法，建议精神达263，70级可用。并且需要进阶为2转职业等级。,SKT_Active,932400,8,,0.1,0.5,0.5,0.5,81,63,-1,chaohuoIcon_icon,"skill_huoyan_quanti_8(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507
2101,全体火焰等级9,510,攻击一侧全体的火属性魔法，建议精神达283，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1907400,9,,0.1,0.5,0.5,0.5,81,63,-1,chaohuoIcon_icon,"skill_huoyan_quanti_9(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508
2101,全体火焰等级10,510,攻击一侧全体的火属性魔法，建议精神达303，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,10,,0.1,0.5,0.5,0.5,82,64,-1,chaohuoIcon_icon,"skill_huoyan_quanti_10(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,
2111,全体风刃等级1,506,攻击一侧全体的风属性魔法，建议精神达123，15级可用。,SKT_Active,150,1,,0.1,0.5,0.5,0.5,79,53,-1,chaofengIcon_icon,"skill_fengren_quanti_1(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
2111,全体风刃等级2,506,攻击一侧全体的风属性魔法，建议精神达143，15级可用。,SKT_Active,600,2,,0.1,0.5,0.5,0.5,79,53,-1,chaofengIcon_icon,"skill_fengren_quanti_2(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501
2111,全体风刃等级3,506,攻击一侧全体的风属性魔法，建议精神达163，20级可用。,SKT_Active,1950,3,,0.1,0.5,0.5,0.5,79,53,-1,chaofengIcon_icon,"skill_fengren_quanti_3(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502
2111,全体风刃等级4,506,攻击一侧全体的风属性魔法，建议精神达183，30级可用。,SKT_Active,7950,4,,0.1,0.5,0.5,0.5,80,54,-1,chaofengIcon_icon,"skill_fengren_quanti_4(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503
2111,全体风刃等级5,506,攻击一侧全体的风属性魔法，建议精神达203，40级可用。并且需要进阶为1转职业等级。,SKT_Active,30900,5,,0.1,0.5,0.5,0.5,80,54,-1,chaofengIcon_icon,"skill_fengren_quanti_5(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504
2111,全体风刃等级6,506,攻击一侧全体的风属性魔法，建议精神达223，50级可用。并且需要进阶为1转职业等级。,SKT_Active,144900,6,,0.1,0.5,0.5,0.5,80,54,-1,chaofengIcon_icon,"skill_fengren_quanti_6(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505
2111,全体风刃等级7,506,攻击一侧全体的风属性魔法，建议精神达243，60级可用。并且需要进阶为2转职业等级。,SKT_Active,392400,7,,0.1,0.5,0.5,0.5,81,55,-1,chaofengIcon_icon,"skill_fengren_quanti_7(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
2111,全体风刃等级8,506,攻击一侧全体的风属性魔法，建议精神达263，70级可用。并且需要进阶为2转职业等级。,SKT_Active,932400,8,,0.1,0.5,0.5,0.5,81,55,-1,chaofengIcon_icon,"skill_fengren_quanti_8(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507
2111,全体风刃等级9,506,攻击一侧全体的风属性魔法，建议精神达283，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1907400,9,,0.1,0.5,0.5,0.5,81,55,-1,chaofengIcon_icon,"skill_fengren_quanti_9(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508
2111,全体风刃等级10,506,攻击一侧全体的风属性魔法，建议精神达303，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,10,,0.1,0.5,0.5,0.5,82,56,-1,chaofengIcon_icon,"skill_fengren_quanti_10(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,
2121,吸血等级1,554,将给予对象损伤的一半，转换为自己的生命值，10级可用。,SKT_Active,100,1,,0.1,0.5,0.5,0.5,79,69,8,xixueIcon_icon,"skill_xixue_1(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
2121,吸血等级2,554,将给予对象损伤的一半，转换为自己的生命值，10级可用。,SKT_Active,400,2,,0.1,0.5,0.5,0.5,79,69,8,xixueIcon_icon,"skill_xixue_2(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501
2121,吸血等级3,554,将给予对象损伤的一半，转换为自己的生命值，20级可用。,SKT_Active,1300,3,,0.1,0.5,0.5,0.5,79,69,8,xixueIcon_icon,"skill_xixue_3(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502
2121,吸血等级4,554,将给予对象损伤的一半，转换为自己的生命值，30级可用。,SKT_Active,5300,4,,0.1,0.5,0.5,0.5,80,70,8,xixueIcon_icon,"skill_xixue_4(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503
2121,吸血等级5,554,将给予对象损伤的一半，转换为自己的生命值，40级可用。并且需要进阶为1转职业等级。,SKT_Active,20600,5,,0.1,0.5,0.5,0.5,80,70,8,xixueIcon_icon,"skill_xixue_5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504
2121,吸血等级6,554,将给予对象损伤的一半，转换为自己的生命值，50级可用。并且需要进阶为1转职业等级。,SKT_Active,96600,6,,0.1,0.5,0.5,0.5,80,70,8,xixueIcon_icon,"skill_xixue_6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505
2121,吸血等级7,554,将给予对象损伤的一半，转换为自己的生命值，60级可用。并且需要进阶为2转职业等级。,SKT_Active,261600,7,,0.1,0.5,0.5,0.5,81,71,8,xixueIcon_icon,"skill_xixue_7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
2121,吸血等级8,554,将给予对象损伤的一半，转换为自己的生命值，70级可用。并且需要进阶为2转职业等级。,SKT_Active,621600,8,,0.1,0.5,0.5,0.5,81,71,8,xixueIcon_icon,"skill_xixue_8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507
2121,吸血等级9,554,将给予对象损伤的一半，转换为自己的生命值，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1271600,9,,0.1,0.5,0.5,0.5,81,71,8,xixueIcon_icon,"skill_xixue_9(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508
2121,极恶血咒,554,将给予对象损伤的一半，转换为自己的生命值，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,10,,0.1,0.5,0.5,0.5,82,72,8,xixueIcon_icon,"skill_xixue_10(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,
2131,毒素等级1,560,让敌方单体中毒[ff6000]2[-] 次行动，中毒后每回合持续掉血，8级可用。,SKT_Active,100,1,,0.1,0.5,0.5,0.5,39,41,-1,zhongduIcon_icon,"skill_zhongdu_danti_1(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
2131,毒素等级2,560,让敌方单体中毒[ff6000]3[-] 次行动，中毒后每回合持续掉血，10级可用。,SKT_Active,400,2,,0.1,0.5,0.5,0.5,39,41,-1,zhongduIcon_icon,"skill_zhongdu_danti_2(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501
2131,毒素等级3,560,让敌方单体中毒[ff6000]3[-] 次行动，中毒后每回合持续掉血，20级可用。,SKT_Active,1300,3,,0.1,0.5,0.5,0.5,39,41,-1,zhongduIcon_icon,"skill_zhongdu_danti_3(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502
2131,毒素等级4,560,让敌方单体中毒[ff6000]4[-] 次行动，中毒后每回合持续掉血，30级可用。,SKT_Active,5300,4,,0.1,0.5,0.5,0.5,86,41,-1,zhongduIcon_icon,"skill_zhongdu_danti_4(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503
2131,毒素等级5,560,让敌方单体中毒[ff6000]4[-] 次行动，中毒后每回合持续掉血，40级可用。并且需要进阶为1转职业等级。,SKT_Active,20600,5,,0.1,0.5,0.5,0.5,86,41,-1,zhongduIcon_icon,"skill_zhongdu_danti_5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504
2131,毒素等级6,560,让敌方单体中毒[ff6000]5[-] 次行动，中毒后每回合持续掉血，50级可用。并且需要进阶为1转职业等级。,SKT_Active,96600,6,,0.1,0.5,0.5,0.5,86,41,-1,zhongduIcon_icon,"skill_zhongdu_danti_6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505
2131,毒素等级7,560,让敌方单体中毒[ff6000]5[-] 次行动，中毒后每回合持续掉血，60级可用。并且需要进阶为2转职业等级。,SKT_Active,261600,7,,0.1,0.5,0.5,0.5,87,41,-1,zhongduIcon_icon,"skill_zhongdu_danti_7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
2131,毒素等级8,560,让敌方单体中毒[ff6000]6[-] 次行动，中毒后每回合持续掉血，70级可用。并且需要进阶为2转职业等级。,SKT_Active,621600,8,,0.1,0.5,0.5,0.5,87,41,-1,zhongduIcon_icon,"skill_zhongdu_danti_8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507
2131,毒素等级9,560,让敌方单体中毒[ff6000]6[-] 次行动，中毒后每回合持续掉血，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1271600,9,,0.1,0.5,0.5,0.5,87,41,-1,zhongduIcon_icon,"skill_zhongdu_danti_9(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508
2131,毒素等级10,560,让敌方单体中毒[ff6000]7[-] 次行动，中毒后每回合持续掉血，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,10,,0.1,0.5,0.5,0.5,88,41,-1,zhongduIcon_icon,"skill_zhongdu_danti_10(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,
2141,催眠等级1,525,让敌方单体催眠[ff6000]2[-] 次行动，催眠后无法行动，催眠单位被攻击催眠状态解除，8级可用。,SKT_Active,100,1,,0.1,0.5,0.5,0.5,39,41,-1,hunshuiIcon_icon,"skill_hunshui_danti_1(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
2141,催眠等级2,525,让敌方单体催眠[ff6000]3[-] 次行动，催眠后无法行动，催眠单位被攻击催眠状态解除，10级可用。,SKT_Active,400,2,,0.1,0.5,0.5,0.5,39,41,-1,hunshuiIcon_icon,"skill_hunshui_danti_2(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501
2141,催眠等级3,525,让敌方单体催眠[ff6000]3[-] 次行动，催眠后无法行动，催眠单位被攻击催眠状态解除，20级可用。,SKT_Active,1300,3,,0.1,0.5,0.5,0.5,39,41,-1,hunshuiIcon_icon,"skill_hunshui_danti_3(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502
2141,催眠等级4,525,让敌方单体催眠[ff6000]4[-] 次行动，催眠后无法行动，催眠单位被攻击催眠状态解除，30级可用。,SKT_Active,5300,4,,0.1,0.5,0.5,0.5,86,41,-1,hunshuiIcon_icon,"skill_hunshui_danti_4(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503
2141,催眠等级5,525,让敌方单体催眠[ff6000]4[-] 次行动，催眠后无法行动，催眠单位被攻击催眠状态解除，40级可用。并且需要进阶为1转职业等级。,SKT_Active,20600,5,,0.1,0.5,0.5,0.5,86,41,-1,hunshuiIcon_icon,"skill_hunshui_danti_5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504
2141,催眠等级6,525,让敌方单体催眠[ff6000]5[-] 次行动，催眠后无法行动，催眠单位被攻击催眠状态解除，50级可用。并且需要进阶为1转职业等级。,SKT_Active,96600,6,,0.1,0.5,0.5,0.5,86,41,-1,hunshuiIcon_icon,"skill_hunshui_danti_6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505
2141,催眠等级7,525,让敌方单体催眠[ff6000]5[-] 次行动，催眠后无法行动，催眠单位被攻击催眠状态解除，60级可用。并且需要进阶为2转职业等级。,SKT_Active,261600,7,,0.1,0.5,0.5,0.5,87,41,-1,hunshuiIcon_icon,"skill_hunshui_danti_7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
2141,催眠等级8,525,让敌方单体催眠[ff6000]6[-] 次行动，催眠后无法行动，催眠单位被攻击催眠状态解除，70级可用。并且需要进阶为2转职业等级。,SKT_Active,621600,8,,0.1,0.5,0.5,0.5,87,41,-1,hunshuiIcon_icon,"skill_hunshui_danti_8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507
2141,催眠等级9,525,让敌方单体催眠[ff6000]6[-] 次行动，催眠后无法行动，催眠单位被攻击催眠状态解除，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1271600,9,,0.1,0.5,0.5,0.5,87,41,-1,hunshuiIcon_icon,"skill_hunshui_danti_9(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508
2141,催眠等级10,525,让敌方单体催眠[ff6000]7[-] 次行动，催眠后无法行动，催眠单位被攻击催眠状态解除，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,10,,0.1,0.5,0.5,0.5,88,41,-1,hunshuiIcon_icon,"skill_hunshui_danti_10(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,
2151,石化等级1,553,让敌方单体石化[ff6000]2[-] 次行动，石化后无法行动，防御力大幅增加，8级可用。,SKT_Active,100,1,,0.1,0.5,0.5,0.5,39,41,-1,shihuaIcon_icon,"skill_shihua_danti_1(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
2151,石化等级2,553,让敌方单体石化[ff6000]3[-] 次行动，石化后无法行动，防御力大幅增加，10级可用。,SKT_Active,400,2,,0.1,0.5,0.5,0.5,39,41,-1,shihuaIcon_icon,"skill_shihua_danti_2(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501
2151,石化等级3,553,让敌方单体石化[ff6000]3[-] 次行动，石化后无法行动，防御力大幅增加，20级可用。,SKT_Active,1300,3,,0.1,0.5,0.5,0.5,39,41,-1,shihuaIcon_icon,"skill_shihua_danti_3(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502
2151,石化等级4,553,让敌方单体石化[ff6000]4[-] 次行动，石化后无法行动，防御力大幅增加，30级可用。,SKT_Active,5300,4,,0.1,0.5,0.5,0.5,86,41,-1,shihuaIcon_icon,"skill_shihua_danti_4(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503
2151,石化等级5,553,让敌方单体石化[ff6000]4[-] 次行动，石化后无法行动，防御力大幅增加，40级可用。并且需要进阶为1转职业等级。,SKT_Active,20600,5,,0.1,0.5,0.5,0.5,86,41,-1,shihuaIcon_icon,"skill_shihua_danti_5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504
2151,石化等级6,553,让敌方单体石化[ff6000]5[-] 次行动，石化后无法行动，防御力大幅增加，50级可用。并且需要进阶为1转职业等级。,SKT_Active,96600,6,,0.1,0.5,0.5,0.5,86,41,-1,shihuaIcon_icon,"skill_shihua_danti_6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505
2151,石化等级7,553,让敌方单体石化[ff6000]5[-] 次行动，石化后无法行动，防御力大幅增加，60级可用。并且需要进阶为2转职业等级。,SKT_Active,261600,7,,0.1,0.5,0.5,0.5,87,41,-1,shihuaIcon_icon,"skill_shihua_danti_7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
2151,石化等级8,553,让敌方单体石化[ff6000]6[-] 次行动，石化后无法行动，防御力大幅增加，70级可用。并且需要进阶为2转职业等级。,SKT_Active,621600,8,,0.1,0.5,0.5,0.5,87,41,-1,shihuaIcon_icon,"skill_shihua_danti_8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507
2151,石化等级9,553,让敌方单体石化[ff6000]6[-] 次行动，石化后无法行动，防御力大幅增加，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1271600,9,,0.1,0.5,0.5,0.5,87,41,-1,shihuaIcon_icon,"skill_shihua_danti_9(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508
